Order_ID,Order_Date,Customer_Age,Gender,City,Category,Qty,Unit Price,Discount,Shipping,Delivery,Sales,Profit,Rating,Profit_Category
SK103873,31-05-25,65,Male,Delhi,Grocery,5,32434,10,244,7,145953,10070.66,3,1
SK103874,15-05-25,49,Male,Mumbai,Electronics,5,21970,5,409,10,104357.5,11604.4,5,1
SK103875,10-02-25,35,Male,Mumbai,Sports,1,24066,20,572,9,19252.8,4998.55,3,1
SK103876,31-10-24,60,Female,Chennai,Fashion,4,1508,15,147,1,5127.2,1008.85,5,0
SK103877,22-05-25,46,Female,Mumbai,Sports,5,33883,25,259,7,127061.25,12447.65,3,1
SK103878,26-03-24,33,Female,Chennai,Fashion,2,325,5,82,10,617.5,40.1,2,0
SK103879,08-08-24,51,Male,Chennai,Grocery,1,43602,5,100,9,41421.9,6381.5,4,1
SK103880,05-03-25,27,Male,Mumbai,Sports,1,2539,15,508,7,2158.15,38.94,5,0
SK103881,24-09-24,31,Male,Bengaluru,Electronics,5,28638,0,236,9,143190,13948.82,4,1
SK103882,15-03-25,34,Male,Mumbai,Beauty,1,18860,40,216,2,11316,1993.94,1,0
SK103883,06-06-25,59,Male,Jaipur,Electronics,3,44107,10,297,7,119088.9,21607.68,2,1
SK103884,17-11-24,25,Male,Bengaluru,Beauty,1,4358,20,313,10,3486.4,640.61,5,0
SK103885,08-05-25,30,Female,Mumbai,Electronics,5,24815,5,464,9,117871.25,23642.86,1,1
SK103886,06-09-24,26,Male,Hyderabad,Beauty,5,9938,20,538,4,39752,2420.87,4,0
SK103887,20-01-24,43,Female,Mumbai,Fashion,1,23351,20,437,3,18680.8,3512.49,3,1
SK103888,11-03-25,59,Female,Pune,Electronics,4,24564,25,475,9,73692,8775.72,5,1
SK103889,18-01-25,57,Male,Mumbai,Fashion,3,20631,0,405,4,61893,14396.47,3,1
SK103890,13-02-25,64,Female,Mumbai,Sports,5,10901,20,351,9,43604,11924.05,2,1
SK103891,05-12-24,23,Female,Lucknow,Fashion,2,14873,25,91,2,22309.5,2026.85,4,0
SK103892,15-04-25,53,Male,Jaipur,Electronics,1,5254,5,379,6,4991.3,49.14,4,0
SK103893,26-03-25,52,Female,Mumbai,Fashion,5,14291,15,172,8,60736.75,6402.05,1,1
SK103894,29-01-24,35,Male,Chennai,Sports,2,1813,30,325,6,2538.2,4.33,4,0
SK103895,25-01-24,28,Female,Lucknow,Grocery,4,8093,20,58,6,25897.6,7158.64,1,1
SK103896,30-09-24,39,Female,Hyderabad,Sports,5,45246,25,488,1,169672.5,27943.34,2,1
SK103897,28-04-25,43,Male,Lucknow,Furniture,1,36405,20,472,8,29124,1366.72,4,0
SK103898,05-03-24,61,Female,Delhi,Sports,4,26873,0,354,5,107492,25599.35,3,1
SK103899,30-09-24,55,Male,Hyderabad,Fashion,5,45407,25,563,9,170276.25,41504.64,4,1
SK103900,01-03-24,50,Female,Hyderabad,Sports,2,1589,0,253,8,3178,591.94,2,0
SK103901,19-04-24,29,Male,Hyderabad,Furniture,1,35786,5,536,8,33996.7,3259.1,3,1
SK103902,24-03-24,36,Female,Chennai,Electronics,4,14395,40,321,4,34548,9844.42,2,1
SK103903,12-03-24,29,Female,Pune,Beauty,1,21077,15,585,1,17915.45,1852.7,4,0
SK103904,26-10-24,34,Male,Bengaluru,Beauty,5,27776,0,232,9,138880,27331.14,1,1
SK103905,09-07-24,47,Female,Lucknow,Fashion,2,38060,15,384,10,64702,15991.19,1,1
SK103906,07-01-24,25,Male,Pune,Furniture,4,47959,10,513,9,172652.4,8426.27,5,1
SK103907,25-12-24,35,Male,Hyderabad,Electronics,2,10274,25,490,7,15411,2368.92,2,0
SK103908,06-06-25,65,Male,Hyderabad,Grocery,4,39319,25,590,6,117957,20015,2,1
SK103909,13-06-24,30,Male,Hyderabad,Grocery,2,2429,40,219,2,2914.8,561.96,1,0
SK103910,23-01-24,40,Male,Mumbai,Electronics,4,49149,15,205,7,167106.6,41378.38,5,1
SK103911,31-03-24,27,Female,Delhi,Furniture,1,41692,40,556,3,25015.2,5979.63,1,1
SK103912,12-12-24,47,Female,Bengaluru,Electronics,4,2182,15,473,10,7418.8,1262.06,5,0
SK103913,22-06-24,23,Female,Mumbai,Furniture,2,19235,15,537,10,32699.5,6664.69,2,1
SK103914,01-02-24,61,Female,Delhi,Beauty,5,17145,15,119,5,72866.25,13057.83,2,1
SK103915,22-05-24,50,Female,Mumbai,Grocery,5,22226,5,476,2,105573.5,23338.4,3,1
SK103916,03-03-25,38,Male,Hyderabad,Grocery,3,30977,20,290,2,74344.8,12793.18,5,1
SK103917,13-02-25,59,Male,Hyderabad,Fashion,5,9039,0,262,8,45195,8232.89,2,1
SK103918,26-06-24,61,Female,Pune,Electronics,2,41081,5,537,2,78053.9,15513.71,5,1
SK103919,30-03-25,41,Female,Hyderabad,Sports,2,38046,10,549,8,68482.8,16840.69,3,1
SK103920,30-04-25,39,Male,Jaipur,Beauty,4,45192,25,398,4,135576,31233.9,5,1
SK103921,14-10-24,21,Male,Pune,Furniture,3,2444,20,115,5,5865.6,1448.83,3,0
SK103922,16-02-24,56,Male,Mumbai,Beauty,1,34232,0,592,7,34232,3680.39,3,1
SK103923,11-02-24,59,Male,Lucknow,Fashion,1,41531,10,118,9,37377.9,7571.25,1,1
SK103924,26-06-24,51,Female,Bengaluru,Beauty,1,18948,30,162,1,13263.6,3433.8,5,1
SK103925,14-05-25,49,Female,Chennai,Grocery,1,28874,0,263,9,28874,3580.59,5,1
SK103926,08-08-24,50,Male,Jaipur,Sports,4,32999,5,66,7,125396.2,21608.67,1,1
SK103927,22-06-25,60,Female,Pune,Beauty,4,28236,5,51,6,107296.8,15306.8,3,1
SK103928,30-01-25,31,Male,Bengaluru,Beauty,5,48610,15,235,10,206592.5,14498.66,3,1
SK103929,03-05-24,45,Male,Chennai,Beauty,1,2822,40,212,10,1693.2,-121.07,3,0
SK103930,11-02-24,28,Female,Bengaluru,Electronics,5,43954,30,353,5,153839,37127.09,1,1
SK103931,01-06-24,38,Male,Pune,Sports,4,45817,10,528,6,164941.2,16918.6,2,1
SK103932,08-12-24,48,Female,Mumbai,Furniture,2,20664,5,78,3,39261.6,7668.63,3,1
SK103933,02-04-24,60,Female,Jaipur,Sports,5,44361,15,222,1,188534.25,40592.16,1,1
SK103934,31-12-24,35,Female,Lucknow,Fashion,4,21146,0,412,4,84584,14255.16,2,1
SK103935,26-01-24,52,Male,Hyderabad,Beauty,2,23606,5,223,10,44851.4,6847.35,3,1
SK103936,10-07-24,23,Female,Lucknow,Grocery,4,48585,5,361,2,184623,15677.68,4,1
SK103937,13-03-25,30,Male,Lucknow,Grocery,2,46831,30,334,7,65563.4,6291.91,5,1
SK103938,20-03-24,31,Male,Pune,Beauty,5,32657,40,318,8,97971,16679.94,2,1
SK103939,11-10-24,39,Male,Bengaluru,Furniture,3,49101,20,373,9,117842.4,17032.07,5,1
SK103940,04-03-24,24,Female,Hyderabad,Furniture,3,27234,25,426,2,61276.5,3250.74,2,1
SK103941,29-04-24,18,Male,Jaipur,Sports,5,2626,5,64,5,12473.5,2480.08,2,0
SK103942,04-06-25,65,Female,Bengaluru,Furniture,2,43822,25,273,10,65733,11643.41,2,1
SK103943,13-01-25,56,Male,Bengaluru,Beauty,3,2593,40,443,4,4667.4,-137.65,3,0
SK103944,16-03-24,47,Male,Mumbai,Electronics,5,7868,10,343,2,35406,9782.23,2,1
SK103945,25-09-24,26,Male,Mumbai,Beauty,4,7802,40,130,7,18724.8,2750.71,3,0
SK103946,09-06-24,44,Female,Hyderabad,Sports,3,11628,30,110,6,24418.8,7135.99,5,1
SK103947,11-02-24,57,Female,Hyderabad,Grocery,1,7625,40,231,7,4575,843.01,3,0
SK103948,13-12-24,44,Male,Hyderabad,Furniture,4,8786,15,136,1,29872.4,5756.55,5,1
SK103949,10-08-24,63,Male,Delhi,Beauty,3,8104,40,469,10,14587.2,984.2,3,0
SK103950,23-10-24,26,Female,Hyderabad,Electronics,1,3344,20,170,10,2675.2,54.78,3,0
SK103951,14-05-25,24,Female,Hyderabad,Electronics,3,3158,20,422,7,7579.2,605.41,2,0
SK103952,01-03-24,27,Female,Mumbai,Sports,5,46680,10,572,1,210060,54790.37,4,1
SK103953,06-04-25,58,Male,Pune,Sports,3,27898,20,481,1,66955.2,7775.89,1,1
SK103954,01-04-24,23,Female,Delhi,Beauty,1,13250,15,150,10,11262.5,547.95,3,0
SK103955,13-02-24,46,Female,Pune,Beauty,2,37409,40,407,5,44890.8,5681.88,5,1
SK103956,05-01-25,49,Female,Chennai,Fashion,3,28908,20,255,3,69379.2,15856.81,1,1
SK103957,26-07-24,37,Male,Chennai,Sports,5,26168,20,401,2,104672,14779.31,4,1
SK103958,28-10-24,25,Female,Jaipur,Furniture,2,22197,20,283,3,35515.2,8823.27,3,1
SK103959,27-03-25,49,Male,Hyderabad,Fashion,2,17713,5,271,6,33654.7,1570.17,3,0
SK103960,19-11-24,43,Male,Hyderabad,Fashion,1,15280,20,519,2,12224,923.25,5,0
SK103961,03-12-24,41,Male,Jaipur,Furniture,2,29015,0,533,2,58030,11915.65,2,1
SK103962,13-05-25,46,Female,Hyderabad,Sports,4,7316,20,493,6,23411.2,1110.99,2,0
SK103963,05-07-24,26,Male,Delhi,Sports,3,32011,40,501,6,57619.8,10738.37,4,1
SK103964,12-02-24,49,Female,Hyderabad,Furniture,5,42391,40,211,6,127173,19630.97,2,1
SK103965,17-11-24,41,Female,Mumbai,Fashion,5,45658,40,488,7,136974,35750.6,2,1
SK103966,20-03-24,60,Female,Bengaluru,Fashion,1,14300,15,73,6,12155,1204.58,1,0
SK103967,31-01-24,36,Female,Jaipur,Beauty,2,22086,25,109,8,33129,2609.59,2,0
SK103968,25-12-24,27,Male,Bengaluru,Beauty,4,46798,15,105,8,159113.2,35836.56,2,1
SK103969,17-07-24,60,Male,Delhi,Grocery,1,17743,5,255,5,16855.85,3007.73,3,1
SK103970,16-01-24,62,Male,Hyderabad,Grocery,5,48795,30,154,1,170782.5,26601.75,3,1
SK103971,21-05-24,41,Male,Bengaluru,Electronics,1,20282,5,355,9,19267.9,2786.18,1,0
SK103972,30-09-24,42,Male,Chennai,Grocery,4,21067,10,541,3,75841.2,7034.74,2,1
SK103973,15-01-24,34,Male,Pune,Fashion,3,1050,10,524,3,2835,-27.37,5,0
SK103974,13-02-24,29,Male,Lucknow,Electronics,4,36544,0,458,1,146176,17930.04,3,1
SK103975,28-12-24,60,Male,Bengaluru,Sports,5,925,30,578,7,3237.5,-91.81,1,0
SK103976,21-12-24,42,Female,Jaipur,Grocery,4,18836,30,107,6,52740.8,12967.99,2,1
SK103977,08-03-24,54,Male,Delhi,Beauty,5,29772,5,217,8,141417,23951.61,4,1
SK103978,11-12-24,46,Female,Lucknow,Beauty,2,11938,0,86,6,23876,3147.12,3,1
SK103979,26-05-24,41,Female,Delhi,Electronics,1,15110,40,104,10,9066,1647.94,5,0
SK103980,04-09-24,33,Female,Jaipur,Furniture,3,17028,0,439,6,51084,5557.63,5,1
SK103981,18-04-24,46,Male,Pune,Sports,5,48811,10,79,10,219649.5,45783.68,2,1
SK103982,05-04-24,53,Male,Delhi,Sports,3,8903,25,263,7,20031.75,4513.16,4,1
SK103983,23-02-24,54,Male,Bengaluru,Fashion,1,47631,40,214,5,28578.6,4757.24,1,1
SK103984,04-09-24,29,Male,Hyderabad,Sports,1,12779,5,179,10,12140.05,1637.03,1,0
SK103985,21-10-24,24,Male,Mumbai,Furniture,4,31996,20,171,4,102387.2,21516.13,4,1
SK103986,04-04-24,31,Male,Bengaluru,Fashion,5,14645,15,433,9,62241.25,7339.8,1,1
SK103987,26-09-24,41,Female,Bengaluru,Fashion,4,2759,0,599,8,11036,1657.25,1,0
SK103988,21-01-24,64,Male,Delhi,Fashion,3,7257,20,69,7,17416.8,1509.91,1,0
SK103989,28-08-24,31,Male,Chennai,Electronics,3,33321,15,568,7,84968.55,6823.79,5,1
SK103990,27-03-24,40,Female,Mumbai,Sports,2,10821,20,344,6,17313.6,3505.97,4,1
SK103991,11-09-24,59,Male,Jaipur,Beauty,5,42430,5,571,5,201542.5,15690.05,3,1
SK103992,27-10-24,49,Male,Lucknow,Fashion,3,4352,25,544,8,9792,1642.76,3,0
SK103993,24-08-24,44,Female,Hyderabad,Electronics,4,16644,40,377,4,39945.6,9040.86,1,1
SK103994,17-09-24,46,Male,Chennai,Grocery,3,34019,40,353,6,61234.2,2783.86,2,0
SK103995,18-08-24,56,Male,Jaipur,Fashion,2,4777,25,205,2,7165.5,1835.88,5,0
SK103996,22-11-24,23,Female,Pune,Furniture,5,42589,15,83,7,181003.25,53583.96,1,1
SK103997,05-02-24,61,Female,Chennai,Beauty,4,12296,10,361,8,44265.6,8650.05,5,1
SK103998,02-01-24,57,Female,Chennai,Grocery,5,13848,25,456,9,51930,9517.08,1,1
SK103999,07-02-24,64,Female,Lucknow,Electronics,2,13813,10,317,3,24863.4,1221.33,3,0
SK104000,18-03-25,55,Male,Pune,Beauty,5,22253,30,400,10,77885.5,16884.63,3,1
SK104001,16-09-24,30,Female,Chennai,Electronics,4,25250,40,355,6,60600,12098.72,3,1
SK104002,27-08-24,60,Male,Chennai,Furniture,1,3645,40,468,7,2187,-320.43,5,0
SK104003,05-01-24,38,Female,Chennai,Grocery,1,7938,20,331,6,6350.4,407.66,4,0
SK104004,23-05-25,59,Male,Mumbai,Furniture,4,45848,30,241,6,128374.4,30339.87,3,1
SK104005,22-04-25,21,Female,Delhi,Beauty,5,17808,25,76,1,66780,13005.31,2,1
SK104006,12-04-24,24,Male,Delhi,Sports,4,39968,10,480,6,143884.8,8087.07,3,1
SK104007,02-05-25,27,Male,Chennai,Fashion,2,37334,10,148,1,67201.2,12647.42,2,1
SK104008,11-02-24,48,Male,Delhi,Fashion,1,43976,30,281,3,30783.2,7834.68,1,1
SK104009,06-02-25,60,Female,Delhi,Furniture,2,21928,15,261,10,37277.6,7195.51,3,1
SK104010,13-08-24,27,Female,Chennai,Grocery,1,24392,15,83,4,20733.2,1249.58,1,0
SK104011,17-03-25,32,Female,Mumbai,Furniture,5,7928,30,286,6,27748,6921.13,5,1
SK104012,01-02-25,43,Female,Delhi,Beauty,1,1207,30,178,9,844.9,10.71,2,0
SK104013,23-10-24,33,Male,Bengaluru,Fashion,5,36250,20,591,10,145000,31526.67,2,1
SK104014,13-06-24,57,Male,Delhi,Sports,1,21847,40,455,3,13108.2,2673.17,1,0
SK104015,21-05-24,34,Female,Bengaluru,Sports,1,17980,0,311,1,17980,1558.43,3,0
SK104016,29-04-25,22,Female,Chennai,Grocery,3,6485,15,586,2,16536.75,840.33,1,0
SK104017,10-02-25,42,Male,Chennai,Fashion,3,35875,5,203,10,102243.75,14193.06,5,1
SK104018,30-04-25,59,Male,Bengaluru,Sports,4,20260,40,255,5,48624,13033.86,5,1
SK104019,15-05-25,53,Male,Pune,Furniture,1,36485,20,379,2,29188,3460.67,2,1
SK104020,09-04-25,52,Male,Bengaluru,Grocery,5,41651,30,174,10,145778.5,22508.46,3,1
SK104021,02-01-24,60,Female,Lucknow,Furniture,4,10874,30,493,3,30447.2,7360.34,2,1
SK104022,02-01-24,45,Male,Chennai,Electronics,2,20799,10,311,5,37438.2,7763.45,5,1
SK104023,18-02-25,36,Male,Delhi,Fashion,4,45309,5,298,9,172174.2,32933.55,2,1
SK104024,19-08-24,64,Female,Jaipur,Fashion,2,21865,20,586,9,34984,2350.98,2,0
SK104025,07-01-25,41,Female,Bengaluru,Furniture,4,24838,30,133,2,69546.4,20498.68,1,1
SK104026,05-12-24,23,Male,Jaipur,Sports,3,31392,15,293,1,80049.6,15638.59,2,1
SK104027,03-10-24,19,Male,Hyderabad,Electronics,2,2813,40,67,5,3375.6,472.16,2,0
SK104028,15-06-25,36,Male,Bengaluru,Grocery,2,5038,30,187,10,7053.2,1557.33,5,0
SK104029,01-10-24,50,Female,Bengaluru,Fashion,5,45928,10,358,7,206676,54782.35,4,1
SK104030,31-08-24,62,Female,Delhi,Fashion,1,38963,30,556,10,27274.1,2263.03,3,0
SK104031,26-06-24,42,Female,Mumbai,Grocery,4,30438,10,528,7,109576.8,20635.81,4,1
SK104032,04-06-25,56,Female,Jaipur,Electronics,4,32725,25,473,6,98175,25990.57,1,1
SK104033,11-05-24,64,Male,Hyderabad,Grocery,3,47401,10,376,2,127982.7,10120.77,2,1
SK104034,20-05-25,63,Male,Jaipur,Sports,2,39261,40,344,1,47113.2,3534.24,2,1
SK104035,19-12-24,47,Male,Hyderabad,Electronics,4,40775,10,204,2,146790,39626.43,2,1
SK104036,20-03-25,24,Male,Bengaluru,Fashion,2,13506,0,507,5,27012,4206.16,4,1
SK104037,02-10-24,25,Male,Bengaluru,Sports,2,16168,15,516,4,27485.6,2321.41,1,0
SK104038,01-09-24,45,Female,Delhi,Grocery,5,25875,0,377,5,129375,20065.56,2,1
SK104039,08-06-25,61,Female,Hyderabad,Fashion,4,13296,15,444,7,45206.4,13104.71,1,1
SK104040,28-12-24,30,Female,Mumbai,Beauty,5,31903,10,542,6,143563.5,32153.41,3,1
SK104041,05-10-24,53,Male,Delhi,Beauty,2,3832,10,562,10,6897.6,155.35,3,0
SK104042,13-03-25,48,Female,Mumbai,Sports,5,20952,30,362,8,73332,19842.06,4,1
SK104043,09-05-24,22,Male,Jaipur,Electronics,2,36553,0,425,3,73106,10603.3,1,1
SK104044,25-06-24,61,Male,Chennai,Beauty,5,48161,0,581,4,240805,60805.59,2,1
SK104045,18-06-24,49,Male,Jaipur,Grocery,5,38244,20,353,4,152976,33030.63,2,1
SK104046,18-10-24,65,Male,Hyderabad,Furniture,1,15608,15,209,7,13266.8,3642.48,2,1
SK104047,15-05-25,28,Female,Chennai,Sports,3,19140,20,212,7,45936,3368.19,5,1
SK104048,18-04-25,31,Male,Chennai,Electronics,5,895,15,265,8,3803.75,-1.67,5,0
SK104049,14-07-24,63,Female,Mumbai,Fashion,4,42326,20,306,2,135443.2,27115.6,4,1
SK104050,04-05-24,63,Female,Jaipur,Grocery,4,19303,10,64,6,69490.8,19893.94,2,1
SK104051,01-03-25,19,Female,Bengaluru,Furniture,5,18133,25,227,7,67998.75,17276.71,5,1
SK104052,12-08-24,64,Male,Chennai,Grocery,3,19316,0,407,8,57948,14852.58,2,1
SK104053,04-01-25,33,Female,Delhi,Fashion,1,48477,15,473,1,41205.45,2460.57,3,0
SK104054,04-02-25,48,Male,Jaipur,Grocery,1,39950,25,437,3,29962.5,7062.05,5,1
SK104055,12-05-24,46,Male,Mumbai,Beauty,5,33138,5,556,4,157405.5,7802.51,5,1
SK104056,27-02-25,27,Male,Hyderabad,Furniture,1,39197,5,170,8,37237.15,4451.79,2,1
SK104057,21-08-24,51,Male,Chennai,Sports,1,12774,10,559,3,11496.6,2298.41,5,0
SK104058,12-02-24,43,Male,Bengaluru,Electronics,1,47299,5,247,7,44934.05,4600.66,1,1
SK104059,26-12-24,39,Female,Hyderabad,Electronics,3,12446,30,592,6,26136.6,3837.92,2,1
SK104060,20-03-24,42,Male,Lucknow,Beauty,3,1777,25,289,7,3998.25,595.45,1,0
SK104061,03-02-24,65,Female,Mumbai,Beauty,4,45198,15,496,3,153673.2,44903.81,3,1
SK104062,17-05-24,22,Male,Jaipur,Furniture,4,25047,20,267,3,80150.4,16603.38,4,1
SK104063,30-03-24,32,Male,Chennai,Furniture,3,47719,10,465,2,128841.3,20328.52,1,1
SK104064,05-05-25,41,Male,Bengaluru,Grocery,5,49277,30,394,10,172469.5,32670.36,5,1
SK104065,07-10-24,52,Female,Bengaluru,Fashion,1,28002,30,347,1,19601.4,1333.7,4,0
SK104066,03-02-24,58,Male,Lucknow,Fashion,2,11085,10,420,2,19953,5174.07,3,1
SK104067,31-10-24,64,Female,Chennai,Grocery,5,18156,20,343,5,72624,15515.24,5,1
SK104068,12-11-24,64,Male,Delhi,Sports,1,36611,20,417,6,29288.8,2135.72,5,0
SK104069,01-01-25,23,Female,Hyderabad,Furniture,3,21926,10,532,8,59200.2,13104.95,4,1
SK104070,06-06-25,23,Female,Delhi,Fashion,4,33085,30,303,10,92638,18393.31,5,1
SK104071,06-02-24,32,Female,Delhi,Grocery,5,29583,5,528,9,140519.25,39070.25,4,1
SK104072,13-04-25,32,Male,Pune,Grocery,5,21945,25,138,6,82293.75,18453.7,4,1
SK104073,12-10-24,24,Female,Jaipur,Fashion,2,21551,10,291,9,38791.8,3074.91,3,1
SK104074,24-04-24,46,Male,Jaipur,Furniture,4,2108,20,393,7,6745.6,425.19,2,0
SK104075,24-08-24,36,Male,Hyderabad,Sports,3,2214,20,311,10,5313.6,199.62,2,0
SK104076,09-07-24,49,Male,Jaipur,Fashion,3,1395,0,307,6,4185,93.89,4,0
SK104077,11-12-24,52,Male,Pune,Beauty,2,2844,10,538,4,5119.2,225.46,5,0
SK104078,02-06-24,40,Female,Lucknow,Sports,4,43434,20,579,5,138988.8,25703.58,2,1
SK104079,04-08-24,19,Female,Chennai,Furniture,5,1850,15,146,5,7862.5,1972.36,4,0
SK104080,24-09-24,18,Female,Pune,Beauty,3,40618,15,574,10,103575.9,26893.84,5,1
SK104081,30-04-24,52,Female,Bengaluru,Furniture,4,14227,30,430,6,39835.6,9627.55,3,1
SK104082,18-06-24,58,Female,Hyderabad,Furniture,5,28238,25,296,6,105892.5,17454.78,4,1
SK104083,01-07-24,42,Male,Lucknow,Furniture,2,39495,20,255,1,63192,7218.38,2,1
SK104084,24-01-24,23,Female,Mumbai,Sports,1,33081,0,243,2,33081,8368.91,5,1
SK104085,08-07-24,30,Male,Mumbai,Electronics,4,30942,0,315,4,123768,26594.62,5,1
SK104086,23-04-24,33,Female,Jaipur,Fashion,3,7245,15,357,5,18474.75,1760.83,5,0
SK104087,07-06-24,41,Female,Chennai,Sports,4,10681,30,346,2,29906.8,1926.99,1,0
SK104088,04-09-24,54,Male,Hyderabad,Beauty,4,5810,5,372,10,22078,3495.59,3,1
SK104089,11-10-24,47,Male,Pune,Grocery,4,18708,10,420,1,67348.8,8074.88,1,1
SK104090,06-03-25,31,Female,Bengaluru,Fashion,2,25927,30,415,2,36297.8,9892.34,3,1
SK104091,19-06-25,43,Female,Pune,Furniture,4,32419,40,437,2,77805.6,17342.11,5,1
SK104092,08-09-24,52,Male,Bengaluru,Furniture,4,22452,20,375,10,71846.4,15967.14,2,1
SK104093,14-08-24,25,Male,Mumbai,Sports,5,43447,10,413,1,195511.5,32968.96,4,1
SK104094,06-03-25,40,Male,Pune,Beauty,3,43421,10,319,4,117236.7,21526.44,1,1
SK104095,17-02-25,33,Female,Jaipur,Sports,5,19787,40,257,4,59361,7640.98,4,1
SK104096,31-10-24,34,Female,Bengaluru,Sports,3,48293,20,200,8,115903.2,12877.02,2,1
SK104097,30-01-25,29,Male,Mumbai,Beauty,5,17262,40,439,2,51786,6714.69,1,1
SK104098,06-01-24,57,Female,Hyderabad,Beauty,5,42776,20,153,10,171104,31145.83,5,1
SK104099,04-12-24,26,Female,Hyderabad,Grocery,3,47893,5,200,4,136495.05,28358.19,3,1
SK104100,13-05-25,18,Female,Delhi,Beauty,3,15665,5,206,8,44645.25,12908.49,4,1
SK104101,29-04-25,64,Female,Jaipur,Fashion,2,31780,30,162,2,44492,10561.51,3,1
SK104102,29-02-24,62,Male,Lucknow,Grocery,4,41325,0,512,2,165300,48544.75,1,1
SK104103,10-04-25,41,Female,Delhi,Fashion,1,35419,10,413,5,31877.1,6101.12,4,1
SK104104,02-03-25,25,Female,Pune,Beauty,1,39112,0,600,1,39112,2732.52,1,0
SK104105,04-06-24,52,Female,Bengaluru,Fashion,2,33513,30,222,6,46918.2,5828.29,4,1
SK104106,28-12-24,45,Male,Lucknow,Sports,3,49664,20,148,3,119193.6,22302.25,2,1
SK104107,07-01-24,51,Female,Lucknow,Beauty,3,30724,40,522,6,55303.2,4654.73,3,1
SK104108,02-06-25,48,Male,Hyderabad,Beauty,2,24692,10,571,8,44445.6,6750.35,2,1
SK104109,12-02-24,51,Female,Jaipur,Furniture,3,48125,15,444,3,122718.75,30390.95,5,1
SK104110,15-11-24,53,Male,Mumbai,Beauty,3,12841,10,379,2,34670.7,1664.61,2,0
SK104111,13-05-25,63,Male,Bengaluru,Fashion,2,792,25,482,1,1188,-318.32,2,0
SK104112,24-11-24,39,Female,Hyderabad,Sports,1,49313,15,184,9,41916.05,5289.8,4,1
SK104113,12-06-25,51,Male,Bengaluru,Grocery,4,41466,25,520,9,124398,5857.55,5,1
SK104114,04-05-25,60,Female,Jaipur,Furniture,5,48948,25,408,4,183555,25183.69,1,1
SK104115,31-05-25,60,Female,Chennai,Fashion,1,10307,30,136,9,7214.9,1628.96,5,0
SK104116,27-04-25,25,Female,Jaipur,Fashion,4,13033,10,296,10,46918.8,3842.55,5,1
SK104117,19-01-24,45,Female,Pune,Sports,2,46026,15,302,1,78244.2,21606.65,5,1
SK104118,27-02-24,31,Female,Pune,Electronics,4,5286,5,212,10,20086.8,3274.55,1,1
SK104119,30-05-24,54,Female,Bengaluru,Furniture,5,7908,30,536,1,27678,2217.6,2,0
SK104120,15-06-24,45,Male,Mumbai,Sports,1,33455,40,518,4,20073,5298.7,1,1
SK104121,26-04-24,59,Female,Mumbai,Grocery,1,44317,25,384,3,33237.75,6741.33,3,1
SK104122,24-09-24,40,Male,Lucknow,Sports,5,41348,30,142,2,144718,14631.14,5,1
SK104123,26-03-24,32,Female,Delhi,Sports,4,45633,10,432,9,164278.8,42088.76,3,1
SK104124,10-09-24,45,Male,Hyderabad,Fashion,4,24189,25,273,1,72567,8976.3,1,1
SK104125,28-07-24,47,Female,Mumbai,Beauty,3,18248,40,483,2,32846.4,8979.35,3,1
SK104126,13-01-25,44,Male,Chennai,Sports,3,38147,30,90,3,80108.7,6162.41,1,1
SK104127,29-04-25,25,Female,Chennai,Grocery,1,31465,5,256,9,29891.75,6540.53,3,1
SK104128,20-06-24,63,Male,Bengaluru,Electronics,2,5547,20,526,2,8875.2,1342.68,5,0
SK104129,01-11-24,40,Male,Mumbai,Electronics,2,30519,10,282,6,54934.2,12185.22,1,1
SK104130,20-08-24,19,Female,Chennai,Grocery,4,3220,30,64,10,9016,758.37,1,0
SK104131,01-05-25,48,Male,Chennai,Fashion,1,30230,40,275,4,18138,1055.3,3,0
SK104132,21-10-24,51,Male,Hyderabad,Sports,4,13995,0,128,7,55980,10783.99,1,1
SK104133,28-06-24,24,Female,Jaipur,Furniture,5,28772,20,93,6,115088,17492.54,3,1
SK104134,23-01-25,34,Female,Hyderabad,Electronics,1,48329,15,56,1,41079.65,9375.62,2,1
SK104135,13-03-24,37,Male,Bengaluru,Furniture,1,463,40,410,7,277.8,-393.23,2,0
SK104136,01-10-24,19,Female,Pune,Electronics,4,47013,25,289,10,141039,8960.53,4,1
SK104137,06-05-24,42,Male,Hyderabad,Sports,4,38103,30,95,2,106688.4,19187.08,2,1
SK104138,28-10-24,36,Male,Jaipur,Beauty,2,16543,0,480,9,33086,3926.38,1,1
SK104139,07-06-25,64,Male,Pune,Sports,5,39181,15,356,10,166519.25,33064.4,1,1
SK104140,16-04-25,50,Female,Pune,Electronics,3,26592,20,501,8,63820.8,13954.39,3,1
SK104141,03-01-25,27,Female,Delhi,Furniture,2,35945,20,573,10,57512,13829.74,3,1
SK104142,14-05-24,44,Male,Delhi,Fashion,2,17508,10,576,9,31514.4,5500.58,4,1
SK104143,03-07-24,55,Female,Hyderabad,Sports,5,15175,30,107,5,53112.5,5939.35,2,1
SK104144,25-03-24,29,Female,Hyderabad,Fashion,2,29108,30,128,9,40751.2,6402.87,3,1
SK104145,18-02-25,33,Male,Lucknow,Beauty,3,36849,40,408,3,66328.2,18155.49,3,1
